Time11,Voltage11,Time12,Voltage12,Time21,Voltage21,Time22,Voltage22,Power11,Power12,Power21,Power22
-1.231,12.079,-1.298,12.0607,-1.361,12.0607,-1.405,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.23,12.079,-1.297,12.0607,-1.36,12.0607,-1.404,12.079,-0.2907470232,-0.5442254589,1.931219588,-1.635276685
-1.229,12.079,-1.296,12.0607,-1.359,12.0607,-1.403,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.228,12.079,-1.295,12.0607,-1.358,12.0607,-1.402,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.227,12.079,-1.294,12.0607,-1.357,12.0607,-1.401,12.079,1.809549497,-0.5442254589,-0.1660155355,-1.635276685
-1.226,12.079,-1.293,12.0607,-1.356,12.0607,-1.4,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.225,12.079,-1.292,12.0607,-1.355,12.0607,-1.399,12.079,-0.2907470232,-0.5442254589,1.931219588,2.565437145
-1.224,12.079,-1.291,12.0607,-1.354,12.0607,-1.398,12.079,1.809549497,-0.5442254589,-0.1660155355,0.4651406253
-1.223,12.079,-1.29,12.0607,-1.353,12.0607,-1.397,12.079,1.809549497,1.553009664,-0.1660155355,0.4651406253
-1.222,12.079,-1.289,12.0607,-1.352,12.0607,-1.396,12.079,-0.2907470232,-0.5442254589,1.931219588,0.4651406253
-1.221,12.079,-1.288,12.0607,-1.351,12.0607,-1.395,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.22,12.079,-1.287,12.0607,-1.35,12.0607,-1.394,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.219,12.079,-1.286,12.0607,-1.349,12.0607,-1.393,12.079,1.809549497,-0.5442254589,-0.1660155355,-1.635276685
-1.218,12.079,-1.285,12.0607,-1.348,12.0607,-1.392,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.217,12.079,-1.284,12.0607,-1.347,12.0607,-1.391,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.216,12.079,-1.283,12.0607,-1.346,12.0607,-1.39,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.215,12.079,-1.282,12.0607,-1.345,12.0607,-1.389,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.214,12.079,-1.281,12.0607,-1.344,12.0607,-1.388,12.079,-0.2907470232,1.553009664,-0.1660155355,-1.635276685
-1.213,12.079,-1.28,12.0607,-1.343,12.0607,-1.387,12.079,-0.2907470232,-2.641339975,-0.1660155355,-1.635276685
-1.212,12.079,-1.279,12.0607,-1.342,12.0607,-1.386,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.211,12.079,-1.278,12.0607,-1.341,12.0607,-1.385,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.21,12.079,-1.277,12.0607,-1.34,12.0607,-1.384,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.209,12.079,-1.276,12.0607,-1.339,12.0607,-1.383,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.208,12.079,-1.275,12.0607,-1.338,12.0607,-1.382,12.079,-0.2907470232,1.553009664,-0.1660155355,-1.635276685
-1.207,12.079,-1.274,12.0607,-1.337,12.0607,-1.381,12.079,-0.2907470232,-0.5442254589,1.931219588,0.4651406253
-1.206,12.079,-1.273,12.0607,-1.336,12.0607,-1.38,12.079,-0.2907470232,-0.5442254589,4.028334104,0.4651406253
-1.205,12.079,-1.272,12.0607,-1.335,12.0607,-1.379,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.204,12.079,-1.271,12.0607,-1.334,12.0607,-1.378,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.203,12.079,-1.27,12.0607,-1.333,12.0607,-1.377,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.202,12.079,-1.269,12.0607,-1.332,12.0607,-1.376,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.201,12.079,-1.268,12.0607,-1.331,12.0607,-1.375,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.2,12.079,-1.267,12.0607,-1.33,12.0607,-1.374,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.199,12.079,-1.266,12.0607,-1.329,12.0607,-1.373,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.198,12.079,-1.265,12.0607,-1.328,12.0607,-1.372,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.197,12.079,-1.264,12.0607,-1.327,12.0607,-1.371,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.196,12.079,-1.263,12.0607,-1.326,12.0607,-1.37,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.195,12.079,-1.262,12.0607,-1.325,12.0607,-1.369,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.194,12.079,-1.261,12.0607,-1.324,12.0607,-1.368,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.193,12.079,-1.26,12.0607,-1.323,12.0607,-1.367,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.192,12.079,-1.259,12.0607,-1.322,12.0607,-1.366,12.079,1.809549497,-0.5442254589,-0.1660155355,2.565437145
-1.191,12.079,-1.258,12.0607,-1.321,12.0607,-1.365,12.079,-2.391164333,-0.5442254589,-0.1660155355,-1.635276685
-1.19,12.079,-1.257,12.0607,-1.32,12.0607,-1.364,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.189,12.079,-1.256,12.0607,-1.319,12.0607,-1.363,12.079,-0.2907470232,-0.5442254589,1.931219588,-1.635276685
-1.188,12.079,-1.255,12.0607,-1.318,12.0607,-1.362,12.079,1.809549497,-0.5442254589,-0.1660155355,0.4651406253
-1.187,12.079,-1.254,12.0607,-1.317,12.0607,-1.361,12.079,-0.2907470232,1.553009664,-0.1660155355,-1.635276685
-1.186,12.079,-1.253,12.0607,-1.316,12.0607,-1.36,12.079,-0.2907470232,3.65012418,-0.1660155355,2.565437145
-1.185,12.079,-1.252,12.0607,-1.315,12.0607,-1.359,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.184,12.079,-1.251,12.0607,-1.314,12.0607,-1.358,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.183,12.079,-1.25,12.0607,-1.313,12.0607,-1.357,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.182,12.079,-1.249,12.0607,-1.312,12.0607,-1.356,12.079,1.809549497,-0.5442254589,-0.1660155355,0.4651406253
-1.181,12.079,-1.248,12.0607,-1.311,12.0607,-1.355,12.079,-0.2907470232,1.553009664,-0.1660155355,-1.635276685
-1.18,12.079,-1.247,12.0607,-1.31,12.0607,-1.354,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.179,12.079,-1.246,12.0607,-1.309,12.0607,-1.353,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.178,12.079,-1.245,12.0607,-1.308,12.0607,-1.352,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.177,12.079,-1.244,12.0607,-1.307,12.0607,-1.351,12.079,-0.2907470232,1.553009664,-0.1660155355,-1.635276685
-1.176,12.079,-1.243,12.0607,-1.306,12.0607,-1.35,12.079,1.809549497,1.553009664,-0.1660155355,-1.635276685
-1.175,12.079,-1.242,12.0607,-1.305,12.0607,-1.349,12.079,1.809549497,-0.5442254589,-0.1660155355,-1.635276685
-1.174,12.079,-1.241,12.0607,-1.304,12.0607,-1.348,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.173,12.079,-1.24,12.0607,-1.303,12.0607,-1.347,12.079,1.809549497,-0.5442254589,-0.1660155355,-1.635276685
-1.172,12.079,-1.239,12.0607,-1.302,12.0607,-1.346,12.079,-0.2907470232,-0.5442254589,1.931219588,0.4651406253
-1.171,12.079,-1.238,12.0607,-1.301,12.0607,-1.345,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.17,12.079,-1.237,12.0607,-1.3,12.0607,-1.344,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.169,12.079,-1.236,12.0607,-1.299,12.0607,-1.343,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.168,12.079,-1.235,12.0607,-1.298,12.0607,-1.342,12.079,1.809549497,-0.5442254589,-0.1660155355,-1.635276685
-1.167,12.079,-1.234,12.0607,-1.297,12.0607,-1.341,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.166,12.079,-1.233,12.0607,-1.296,12.0607,-1.34,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.165,12.079,-1.232,12.0607,-1.295,12.0607,-1.339,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.164,12.079,-1.231,12.0607,-1.294,12.0607,-1.338,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.163,12.079,-1.23,12.0607,-1.293,12.0607,-1.337,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.162,12.079,-1.229,12.0607,-1.292,12.0607,-1.336,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.161,12.079,-1.228,12.0607,-1.291,12.0607,-1.335,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.16,12.079,-1.227,12.0607,-1.29,12.0607,-1.334,12.079,3.909966807,-0.5442254589,-0.1660155355,-1.635276685
-1.159,12.079,-1.226,12.0607,-1.289,12.0607,-1.333,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.158,12.079,-1.225,12.0607,-1.288,12.0607,-1.332,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.157,12.079,-1.224,12.0607,-1.287,12.0607,-1.331,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.156,12.079,-1.223,12.0607,-1.286,12.0607,-1.33,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.155,12.079,-1.222,12.0607,-1.285,12.0607,-1.329,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.154,12.079,-1.221,12.0607,-1.284,12.0607,-1.328,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.153,12.079,-1.22,12.0607,-1.283,12.0607,-1.327,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.152,12.079,-1.219,12.0607,-1.282,12.0607,-1.326,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.151,12.079,-1.218,12.0607,-1.281,12.0607,-1.325,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.15,12.079,-1.217,12.0607,-1.28,12.0607,-1.324,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.149,12.079,-1.216,12.0607,-1.279,12.0607,-1.323,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.148,12.079,-1.215,12.0607,-1.278,12.0607,-1.322,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.147,12.079,-1.214,12.0607,-1.277,12.0607,-1.321,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.146,12.079,-1.213,12.0607,-1.276,12.0607,-1.32,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.145,12.079,-1.212,12.0607,-1.275,12.0607,-1.319,12.079,1.809549497,-0.5442254589,-0.1660155355,2.565437145
-1.144,12.079,-1.211,12.0607,-1.274,12.0607,-1.318,12.079,-0.2907470232,-0.5442254589,-0.1660155355,-1.635276685
-1.143,12.079,-1.21,12.0607,-1.273,12.0607,-1.317,12.079,-0.2907470232,-0.5442254589,-0.1660155355,2.565437145
-1.142,12.079,-1.209,12.0607,-1.272,12.0607,-1.316,12.079,1.809549497,-0.5442254589,-0.1660155355,0.4651406253
-1.141,12.079,-1.208,12.0607,-1.271,12.0607,-1.315,12.079,-0.2907470232,-0.5442254589,-0.1660155355,0.4651406253
-1.14,12.079,-1.207,12.0607,-1.27,12.0607,-1.314,12.079,1.809549497,1.553009664,-0.1660155355,2.565437145
